,text,user
4929,@realDonaldTrump RUDY GIULIANI AND TRUMP NEED TO GO ON JOE ROGAN SPREAD THE WORD,45ways2live
4930,@realDonaldTrump https://t.co/RXqqay4hiv,ahsokatano2018
4931,"RT @itsJeffTiedrich: @realDonaldTrump @TheBabylonBee oh look, Crazy Uncle Conspiracy Doofus has logged on",RonCScherer
4932,RT @TomShafShafer: @realDonaldTrump Trump pissed away the longest recovery in US history — started under President Obama — on a tax cut tha…,naomi_ohme
4933,"RT @AugustMoonSouth: @realDonaldTrump @NBCNews @cspan I’m a white, upper class, suburban soccer mom, as are all of my friends...and Every.…",PollackcpaM
4934,RT @Winelover3384: @realDonaldTrump #VoteBlueToEndThisNightmare https://t.co/OZbKKnh1C3,ConnieHurrle
4935,RT @scientificrealm: @realDonaldTrump https://t.co/YyoAdzLACR,sdoviak86
4936,RT @BMcCoy06_The: @realDonaldTrump Did someone say Super Predator? https://t.co/RFv2LgMIB7,tgar2308
4937,@realDonaldTrump More people watched Joe despite you having 3 networks cover your LARD ass LoL : ),MarkNMedford1
4938,@realDonaldTrump anyways  https://t.co/37tc9kK4DS,gwsannie
4939,@realDonaldTrump returning to life as a citizen in 2021 https://t.co/YHrsU3JZ8j,OldFrontzy
4940,@realDonaldTrump @TheBabylonBee Ate a bunch of LSD and binged Downton Abbey all weekend. You should come hang out i… https://t.co/WApWZ9wlgR,PointBreeze12
4941,"RT @AynRandPaulRyan: @realDonaldTrump @TheBabylonBee Babylon Bee is a satire site, you unbelievable idiot.  Christ on a cracker, you are du…",leeg3113
4942,"@realDonaldTrump Total lies, you phoney. Time to get the suitcases down from the attic, it's nearly bag packing time https://t.co/pGHXMhBcNH",michaelcleland
4943,@realDonaldTrump @NBCNews Are you talking about the one 52 years ago?,Mycatsarerocks
4944,@realDonaldTrump I finally figured out the reasoning behind all of the negative tweets towards our Great President.… https://t.co/OhIreZNMUd,BDP93041091
4945,@realDonaldTrump #ResignNowTrump https://t.co/jkdRKgvWO2,NancyPerin
4946,RT @WILLOWGROVE1006: @realDonaldTrump Keep on campaigning and fighting Mr Trump remember those inaccurate 2016 Polls!!!!,AmyMaso88550544
4947,@realDonaldTrump Let me grab you by your pussy https://t.co/BgY5GUD3DC,balatkarsingh
4948,RT @dvillella: @realDonaldTrump I kinda feel sorry for Joe. He has to try to fix everything you destroyed in the past 4 years and try to ge…,LynnBunk
4949,"@realDonaldTrump Donny Say it 2Times, do you start the QAnon conspiracies or just believe them? @ProjectLincoln kee… https://t.co/satH8BTgWm",srunner13
4950,@realDonaldTrump When are you moving to Moscow?,MrsMagoo15
4951,@realDonaldTrump Will you be using all 20 of your vocabulary words?,DonataMuller
4952,"@realDonaldTrump No, THANK YOU for providing Covid to all of your supporters.  This should help lessen the voting s… https://t.co/v2QGkkiZPb",ykwct
4953,@realDonaldTrump ❤️ https://t.co/Q35ZJupkYC,Alca123
4954,@realDonaldTrump https://t.co/3Vh3oT9ot5,touey_gail
4955,@realDonaldTrump https://t.co/Td77YZYgt6,marklbegbie
4956,@realDonaldTrump Lies,mitchellDrimme1
4957,RT @58bugeye: @realDonaldTrump Here’s how suburban women in Florida feel https://t.co/8WdOW1m4lY,MaryButner9
4958,@realDonaldTrump https://t.co/ZwK1gJqP4G,NicoRVarela
4959,"RT @OwnRules: @realDonaldTrump Make sure you wear your mask, Agolf! https://t.co/FgX5xFxhsz",ConnieHurrle
4960,@realDonaldTrump @NBCNews Delusional,robynno_b
4961,RT @dvillella: @realDonaldTrump I kinda feel sorry for Joe. He has to try to fix everything you destroyed in the past 4 years and try to ge…,sdoviak86
4962,RT @HKrassenstein: @realDonaldTrump @GStephanopoulos You obviously didn’t watch the town hall because you were too busy defending QAnon and…,PauletteNelson
4963,"RT @eugenegu: @realDonaldTrump @TheBabylonBee Also, Melania calls it little pee pee.",RonCScherer
4964,@realDonaldTrump @NBCNews OVER ONE MILLION MORE  WATCHED BIDEN THAN YOU!😁😂😃😅,Larrytweets19
4965,RT @tomiahonen: @realDonaldTrump Green Eggs &amp; Ham Dr Seuss  I do not like him in a car I do not like him with Bill Barr I don't like him on…,Gomer10
4966,@realDonaldTrump 🤣,paigepadgett
4967,"@realDonaldTrump Joe Biden isn't stupid, he has Dementia.  People who vote for him are stupid. https://t.co/qFuuK6V3qi",foxfire117
4968,"@realDonaldTrump @NBCNews Oh, those delusions are getting the best of you,I watched both town halls, and saw the ra… https://t.co/cWPYrqCTfI",SP_PatrickE
4969,@realDonaldTrump Yea. Not so much.  You will be an embarrassing footnote.  Just go now. https://t.co/Fo7wSTDau8,taxidancer1979
4970,"@realDonaldTrump You are unhinged,  crazy,,  loco.",JoeDivoc
4971,@realDonaldTrump so you send federal police to cities that didn't ask for assistance all because you want to protec… https://t.co/L0wVLCm3W7,rrjohnson93_
4972,"@realDonaldTrump Joe Biden is beating you in Georgia, you're losing Trump.  Again.",LouisHorvath7
4973,@realDonaldTrump Georgia for TRUMP!!!!!!! Four more years!!!!,YesikaR43181974
4974,@realDonaldTrump https://t.co/RNbIivX0am,hj_bern
4975,@realDonaldTrump Tiny crowd turned out for weak president - News at 11.,BidleyTim
4976,@realDonaldTrump How many people did you have to hire to turn out.,equity430
4977,@realDonaldTrump They're waiting to get sick....if you really had the Covid-19 Virus.,BrendaKDavis6
4978,@realDonaldTrump CRAZY UNCLE!!! https://t.co/QfGysFdNQ1,cbernadel
4979,@realDonaldTrump Super spreader Trump Boy.,tweetiestate
4980,@realDonaldTrump All aboard!!! The Trump Train!!,GaryB70869609
4981,"RT @murray_nyc: @realDonaldTrump After nearly 4 years office, there is NOTHING Donald Trump can see &lt;3 weeks out from the election that wil…",bstanford77
4982,@realDonaldTrump You failed to address gun violence. You failed to address climate change.  You failed to address r… https://t.co/jpJRDz2g3w,reveumass
4983,@realDonaldTrump Glad to see Rick Gaetezs at the rally today.,ScottHazard3
4984,RT @DaxGigandet: @realDonaldTrump I'll get out my hazmat suit 60miles away is too damn close.,VictorBird10
4985,"@realDonaldTrump @TheBabylonBee Jeez, you're thick.",biker74
4986,@realDonaldTrump I don’t like you as president but my grandpa wanted me to send you this and he hopes it goes “viri… https://t.co/HlVYYHTngL,metoomelissa
4987,"RT @RealSpikeCohen: @realDonaldTrump -Tariffs -#Immigration -75,000 bombs dropped -Continuing the Drug War -Highest US debt ever  ⬆️⬆️⬆️ ha…",RayDulllluDyaR
4988,@realDonaldTrump @POTUS @SenatorCollins Everyone is abandoning your boat! Time to go home to the Trump Tower! https://t.co/d5gZ0ZddAT,RickReckless1
4989,@realDonaldTrump Donald  Trump is the most dishonest person ever to occupy the Oval Office.  A lifetime spent lying… https://t.co/AggIcjy17k,SFCAGeorge
4990,@realDonaldTrump - have a nice weekend #vote 🇺🇸 https://t.co/2vdxMb7mvA,MillieMinet
4991,@realDonaldTrump You know what we need during a global pandemic? Huge crowds.,AudraMullen11
4992,@realDonaldTrump A Red Tsunami.,luvnwngs
4993,@realDonaldTrump 😂😂😂😂😂😂😂he is taking about lies!!!! Poor FAKE PRESIDENT!!,gregori21009584
4994,"@realDonaldTrump senior citizens, health care workers, police, anyone over 50",Melissa91223676
4995,@realDonaldTrump So now we find out you have over $1 billion in debt? Since no legitimate bank would finance you wi… https://t.co/sgjkP4OIEs,BeyaFong
4996,@realDonaldTrump https://t.co/kaDpSpw9x1,hj_bern
4997,@realDonaldTrump And the sheep will follow to the #Stupidspreader,wensan10
4998,@realDonaldTrump #TrumpIsALaughingStock #TrumPandemic #TrumpIsANationalDisgrace #TrumpIsAMurderer… https://t.co/PMovVxAhTE,Willowyg
4999,RT @AnnaPetrosyanJ: @realDonaldTrump Christian Armenian soldiers in #Karabakh were beheaded by #Azerbaijan|i jihadists. Turkey deployed mer…,KatarinaStepan
5000,@realDonaldTrump COVID fest 2020!,2020_sucksballs
5001,@realDonaldTrump #TrumpIsNotAmerica   #TrumpSuperSpreaderEvent https://t.co/DvS4junTJk,muttjonez
5002,@realDonaldTrump @NBCNews Mr. Biden's reviews were much better than your own. And his viewership was over the top!… https://t.co/VVFYNlglOC,echodiva1
5003,"@realDonaldTrump Mr. President, please watch this  https://t.co/BK9qLvfV0i",imatoadman
5004,@realDonaldTrump https://t.co/IZByJvXBVD,lkmainer2014
5005,@realDonaldTrump https://t.co/BW77D6BNb7,touey_gail
5006,@realDonaldTrump Sure is a wave to take you to prison! #VoteBidenHarris2020 #TrumpForPrison,IanRichards8
5007,"@realDonaldTrump Super spreaders, super idiots https://t.co/5yLax6UyYo",girl_gardenia
5008,"@realDonaldTrump @NBCNews You threw a fit, per usual. Disgraceful 🤦🏻‍♀️",SnowBuniCO
5009,@realDonaldTrump @TheBabylonBee I have no words. This is a satire site. Is...is that where you get all your news? I… https://t.co/987TzLEEfH,JennRaehl
5010,@realDonaldTrump Was ?,GorakLokp
5011,RT @scientificrealm: @realDonaldTrump https://t.co/OU7e4qKui8,bstanford77
5012,RT @lesleyabravanel: @realDonaldTrump #TrumpIsAMoron,troilus22
5013,@realDonaldTrump https://t.co/G9IMHBY8lQ,trieuthoughts
5014,RT @paavo_jarvi: @realDonaldTrump https://t.co/KUxQAzsEQk,zinofrancescatt
5015,@realDonaldTrump How that plan coming along?? lol https://t.co/KYKWkeEF00,Army1Seven
5016,"@realDonaldTrump @SenatorCollins She's a lost cause this time around!  She won't do enough to back you, so why both… https://t.co/ZLc7QJV9L8",MavRick0017
5017,@realDonaldTrump These are Trump’s Heroes!?  The Truth behind the Trump Governing Philosophy!  Get the Fact behind… https://t.co/i7pgTxd5up,BigdogFnh
5018,@realDonaldTrump Fearmongering are we?,TJames808
5019,@realDonaldTrump Absolutely despicable that us (UK) and rest of world are doing everything to ban crowds and fining… https://t.co/kUHh4i6Keq,MonkeyB27288225
5020,"@realDonaldTrump #TRUMPDEATHTOLL 220,000 AMERICANS KILLED BY TRUMP; UNEMPLOYMENT 53,000,000; TRUMP HAS  NOW SURPASS… https://t.co/TKYETblGLB",monitormadness1
5021,@realDonaldTrump https://t.co/2fDCJwxUCy,hj_bern
5022,"RT @AynRandPaulRyan: @realDonaldTrump @TheBabylonBee Babylon Bee is a satire site, you unbelievable idiot.  Christ on a cracker, you are du…",MonicaOnline
5023,@realDonaldTrump what are your plans post jan. 20th?...you cant go anywhere near manhattan...everyday citizens on t… https://t.co/SLrGoLTWqz,vincemcdonough4
5024,@realDonaldTrump Where is John Wilkes Booth when you need him,Philip76296543
5025,"@realDonaldTrump Haven't mentioned the TV ratings from the town halls yet. What's up with that? Oh, I see...you're… https://t.co/qRzn96fwvo",WayneHayden6
5026,"RT @mmpadellan: @realDonaldTrump Biden DESTROYED you in the ratings, Spanky.  And he presented himself as a rational, smart, thoughtful alt…",VickieBluewave
5027,"RT @eugenegu: @realDonaldTrump Last I recall, Joe Biden never falsely accused the Central Park 5 of rape and paid the New York Times and Ne…",LuvsGoddess10
5028,"RT @TheOneRealDonna: @realDonaldTrump Hey just FYI, you’re welcome to leave the USA any time.",roseyfox72
5029,"@realDonaldTrump @trumphop @_marygirl17 No, please don’t.",SphallSteve1245
5030,@realDonaldTrump are you gonna flee the country in shame @realDonaldTrump on Nov 3? https://t.co/bfO68OpM17,cuck_report
5031,RT @ReesusP: @realDonaldTrump @SenatorCollins there are more coming. America is not stupid and the fact is that there are many Senators who…,BlairLorelei
5032,@realDonaldTrump #KAG #Trump #MAGA #VoteThemAllOut #VoteBidenHarrisToSaveAmerica #HispanicHeritageMonth… https://t.co/Vq33woG3w8,Amambo12Carlos
5033,RT @CES_BlueWave: @realDonaldTrump DID YA CATCH THAT TRUMP???ARE YOU PICKIN UP WHAT JOHN KELLY IS LAYIN DOWN?! READ IT AGAIN JUST SO YOU AR…,Barb_Henry
5034,RT @scientificrealm: @realDonaldTrump https://t.co/hfhxKjGieY,SusanCa09036911
5035,RT @NobHillResident: @realDonaldTrump Speaking of SUPER PREDATOR!!! https://t.co/LVYKZKMyQQ,GamingMediaSha1
5036,RT @HKrassenstein: @realDonaldTrump You literally refused to say Democrats are not part of a satanic cult that’s raping children.,CantilloRuns
5037,"@realDonaldTrump when are you opening the boarders to Brazil ? My mom is a senior widow, alone, and I need her with me please 🙏🏼",cpinky1968
5038,RT @AdamTarver6: @realDonaldTrump you have to wonder how many of his own voters this guy willing to kill before the election lol,AmyMaso88550544
5039,RT @HKrassenstein: @realDonaldTrump @TheBabylonBee You are so ignorant.  You are literally tweeting out satire news.  You have officially r…,MonicaOnline
5040,"@realDonaldTrump  “Could you imagine if I lose? My whole life—what am I going to do? I’m going to say, I lost to th… https://t.co/p6UIYka2Gr",LolaOnThePath
5041,@realDonaldTrump YOU NEED SUPERCOP!,KevinBCroft2
5042,@realDonaldTrump CRAZY UNCLE!!! https://t.co/asotzS2ZmE,cbernadel
5043,RT @soloyochapin: @realDonaldTrump I waited my whole life to vote! As a kid I was #undocumented and stuttered like  @JoeBiden I didn't have…,sdoviak86
5044,@realDonaldTrump Crowds don’t turn into votes!!,ForwardValues
5045,@realDonaldTrump https://t.co/1mCQMonQA0,01XDM
5046,RT @MauraRolls: @realDonaldTrump Population of Macon GA is 153K your visit alone could get the entire town sick.  You really don't care,ConnieHurrle
5047,@realDonaldTrump @realdonaldtrump   https://t.co/9I8HT2jCfu,Gwencamp08
5048,@realDonaldTrump It's OVER  AMERICA REJECTS ALL THINGS TRUMP https://t.co/XYiv2soA4W,JPaulJones1
5049,RT @prayerfeathers: @realDonaldTrump Donny you're the big mistake. https://t.co/PZoxUVkHSc,VickieBluewave
5050,RT @AntifaRaccoons: @realDonaldTrump #BlameTrump hahaha you’re prepping your base for when you flee prosecution!!! You have to be one of th…,Sharon1617
5051,"RT @RWTrollPatrol: @realDonaldTrump Fun Facts, three of Trump's campaign managers have been arrested. It's been 112 days since Trump was ad…",Gomer10
5052,"@realDonaldTrump Yeah, right.",dntous
5053,RT @BMcCoy06_The: @realDonaldTrump Did someone say Super Predator? https://t.co/RFv2LgMIB7,wolfaddict57
5054,@realDonaldTrump https://t.co/xDURdzVoNd,designer_reno
5055,@realDonaldTrump https://t.co/Lp9dc8TgNS,asmirus
5056,@realDonaldTrump  #ByeDon2020  No one gives a crap. You are the least Self-Aware human on Planet Earth. Daddy's wai… https://t.co/6wzYrOw0tn,LindaJe22165701
5057,@realDonaldTrump https://t.co/ITt7xDuE1X,ItalianLady3010
5058,@realDonaldTrump https://t.co/U0eDysEYFm,hj_bern
5059,@realDonaldTrump I wonder what the best 'long term' facility would be best suited for untethered from reality Donni… https://t.co/HQ8NOnii1Y,CKerrstall
5060,RT @murray_nyc: @realDonaldTrump Trump is both a super-spreader &amp; a super-predator!  Why does the USA have over 8 million coronavirus infec…,VickieBluewave
5061,RT @HKrassenstein: @realDonaldTrump You refused to say whether you knowingly went to the debates knowing that you had a deadly virus.,CantilloRuns
5062,RT @wisconsinvotes1: @realDonaldTrump Trump is so confused. He thinks he's running against Hillary. https://t.co/GCDFyW8W3A,ConnieHurrle
5063,RT @scientificrealm: @realDonaldTrump https://t.co/E0rV9WEEzz,LindaAshton2
5064,@realDonaldTrump So now we find out you have over $1 billion in debt? Since no legitimate bank would finance you wi… https://t.co/twc2eJo8VI,BeyaFong
5065,@realDonaldTrump https://t.co/lAzWRSpP3E,tjlou3
5066,@realDonaldTrump He had you on his mind when he said super predator.,jjonesmc
5067,@realDonaldTrump CRAZY UNCLE!!! https://t.co/NzNw3qFXvZ,cbernadel
5068,RT @VoteBlue4Us: @realDonaldTrump Dutch artist Siegfried Woldhek’s pen drawing of @POTUS . This is the world’s view of Trump and America. h…,muddyinpb
5069,@realDonaldTrump https://t.co/04qiwIZmHL,touey_gail
5070,@realDonaldTrump @NBCNews You tanked in your all important ratings😂😂,jonieblon
5071,RT @chipfranklin: @realDonaldTrump Who agrees that Trump is a super predator? ✋,VickieBluewave
5072,"@realDonaldTrump COVID, COVID,COVID I offer a new  chant for your rallies. No need to pay me royalties I offer thes… https://t.co/1gtv4QRTMl",rkwdgrl2000
5073,@realDonaldTrump twas nice seeing you here in macon :),just_chaney
5074,RT @gr888shopper: @realDonaldTrump The only thing RED are the bloodshot eyes of the 218K families mourning the loss of their loved ones.  #…,LindaAshton2
5075,"@realDonaldTrump Terrorist Pashinyan, Terrorist lover Macron and Putin!",oktay_uluhan
5076,@realDonaldTrump @GStephanopoulos You mad cause more people tuned in to watch his town meeting over yours? Of cours… https://t.co/tGWIVQKkAT,RacDeez_415
5077,@realDonaldTrump how about giving a rally in jackson ms praying for u,vbetty7671
5078,@realDonaldTrump DEMOCRAACY that  makes us all equal and is for the people  RE PUBLIC    IF MY THINKING IS WRONG  I… https://t.co/VaMzBfqd6Z,DebraElderLamb1
5079,@realDonaldTrump You are the biggest dumbass with a megaphone I have ever seen.,Batman4ever711
5080,RT @etamom58: @realDonaldTrump https://t.co/n75OaYjHC6,Lashawna1970
5081,@realDonaldTrump @GStephanopoulos LOVE LOVE LOVE JOE! WHAT AN AWESOME PERSON!!  BLUE TSUNAMI COMING FOR YOU🌊  BIDEN/HARRIS 2020 💙🇺🇸,cpac1993
