,text,user
6199,"@JoeBiden Why can’t California afford to take care of themselves? High taxes, huge GDP, yet crying to poppa Governm… https://t.co/if5Jqf1HYG",PVivere
6200,@JoeBiden Says the guy that did absolutely nothing for Venezuelans from 2008-2016 and that holds the record in depo… https://t.co/dOyrTkgqVr,futurosi
6201,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/tCIXmsaHDD",gary_chili
6202,@JoeBiden everyone asks you if you would pack the courts. Isn't getting statehood for Puerto Rico and DC so much more creative?,deborahdibari
6203,@JoeBiden defensive and evasive when asked a simple question about the @nypost story about Hunter Biden’s laptop. W… https://t.co/9kppJVFqw4,APodCalypseNow2
6204,@JoeBiden Stop being racist,phil21075773
6205,"@JoeBiden Ya Joe,  tell them to hurry up and vote (before they find out how really corrupt you are).",iamgail44
6206,@JoeBiden https://t.co/AW7iCSHdxt,RShoester
6207,@JoeBiden Stop the bullshit,wlevesque41
6208,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/sNpZB0ndms",gary_chili
6209,@JoeBiden $20 min wage Incentives for entrepreneur small business development and reopening (actual small businesse… https://t.co/oxsviDV11q,NickiSm71949226
6210,"@JoeBiden hey, joeblow...you forgot WORTHLESS POS CRIMINAL TRAITOR!!! We the people are coming to collect!!!!🙏❤️🤣🤬🤬🤬🤬 Traitorous POS!!!",Jen2Trump
6211,@JoeBiden Fuck #BidenCrazyOldMan,BalbinoJunin
6212,"@JoeBiden I have researched unemployment in each state, nov 2016 unemployment rate to Mach 2019 unemployment rate,… https://t.co/s6qPIgmqW5",dontaskme2cook
6213,@JoeBiden https://t.co/ZOMgY2lVkq,NicoRVarela
6214,@JoeBiden Joe Biden is a crook and will rob you blind.  Look at all the emails that have been released that involve… https://t.co/m2LPsh8W5x,MimiTalman
6215,@JoeBiden Just out of curiosity joe when I was struggling to make ends meet and had no insurance all year because I… https://t.co/L1Yrwm9N7q,JesseSandy2
6216,@JoeBiden You are a human turnip. TTRRUUMMPP 2020! THE ONLY CHOICE!,Chris70341423
6217,@JoeBiden Access is NOT health care. We need a president who will expand Health CARE not one who pretends for-profi… https://t.co/2iqyqXU8yL,Shaun944
6218,@JoeBiden https://t.co/tAIiOnnIDP,DonaldRoessler
6219,@JoeBiden You're seriously 😒 special,xrpmac7489
6220,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/VdgU2jxMIo",gary_chili
6221,@JoeBiden #DefundDemocrats #Bidens4Gitmo,VVi1969
6222,@JoeBiden Corrupt Biden! https://t.co/TGcIEHZsnl,SuratPam
6223,@JoeBiden Sure you #BidenIsCorrupt  https://t.co/KfCn8Wdq5k,Truthissll
6224,@JoeBiden #PayToPlay,AllenKD3
6225,"@JoeBiden: ""I don't know"" what #HunterBiden was doing for #Burisma “I mean, come on...” #HunterBidensUkraineScandal… https://t.co/H42mftzrF7",PMccupp
6226,"@JoeBiden @JLo @AROD Joe has been compromised wirh bribes from foreign governments, including China and Russia! Rea… https://t.co/YcpdN1BogY",gary_chili
6227,RT @MacleodJust: @JoeBiden @AWrobley #VoteTrumpfOut  #WomenVoteTrumpOut  To save lives please !😟👍👏🙏🙏😎🥳🥳🥂,AWrobley
6228,"@JoeBiden I mean, you've done everything to make the crisis worse, divide the country by race and ideas to the poin… https://t.co/gZFfNHF3z1",LeerRosh
6229,@JoeBiden @davidqhog Tell us why you and other politicians won’t use Obamacare but yet you want to put that on us.,shelby500grl
6230,RT @fredhartley10: @JoeBiden yes get rid of hateful republicans and make them pay their taxes especially the rich ones,fredhartley10
6231,@JoeBiden https://t.co/a5RlWHrNYB,rodraphael
6232,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/YPz3TJ36pS",gary_chili
6233,@JoeBiden  how much money did you get from other kickbacks off your son better yet how much did @BarackObama  and… https://t.co/MSgnyu7ffE,bfosterlv
6234,@JoeBiden we voted for you! First time voters. https://t.co/Ey8grsohLU,DominoDevin
6235,@JoeBiden Voting in person for President Trump,chevyr8tr
6236,@JoeBiden Thanks for lying to me again Joe remember when your buddy Obama said he get to keep your plan you get to… https://t.co/oUmJhD6Ihd,rustypezz21
6237,@JoeBiden excellent Mr. Joe Biden,fredhartley10
6238,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/8nFhAWMMQd",gary_chili
6239,"RT @Josecuervos1975: @JoeBiden Así amaneció la “Alvaro Uribe Way” en Miami, lo dicho LA DIGNIDAD NUNCA SERÁ DERROTADA!! Bien por Beto Coral…",Camacho17L
6240,@JoeBiden What health care plan you have? We want what you have.,JohnCuff6
6241,@JoeBiden Will you commit to legalizing corruption and tax evasion? Asking for Hunter.,Hagenonto
6242,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/SrtM71WEOq",gary_chili
6243,"@JoeBiden @OJPgov violated Whistleblower Act terminating me for reporting. $500,000.00 Federal Lawsuit. Defendants… https://t.co/k2fgdX98ZU",clickforjustice
6244,"RT @RevoltPolitic: @JoeBiden What good is ""access"" to health care if you can't afford it? A $6000 deductible is outrageous.  We need Medica…",STtotheCAT
6245,@JoeBiden Good luck,saedakhtar992
6246,@JoeBiden #GoTrump #MAGA,BalbinoJunin
6247,@JoeBiden Right off the teleprompter...,snutyankee
6248,@JoeBiden That President is not you and will never be you.,sirpeeworld
6249,"@JoeBiden Joe, I think this is payback. Your an awesome American, you dont have to to do this to complete your life… https://t.co/TJMszdYqV0",CrimsonFudge
6250,@JoeBiden Vote IN PERSON!! #voterID,amy_valvo
6251,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/IqHHpUhn63",gary_chili
6252,RT @HanxFingers: @JoeBiden The President who brings universal health care to America will be the next one on Mt. Rushmore. @realDonaldTrump…,Mission2Justice
6253,@JoeBiden Mine is already in.,laracarlos99
6254,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/gTBYbFxDpB",gary_chili
6255,"@JoeBiden Please only agree to zoom debates, donot take any risk with trump. afraid",dgarrick5534
6256,RT @BrentL1985: @JoeBiden Lets be clear: California was told by Trump in 2018 that they mismanaged forests which increased forest fire deva…,JustMe49026409
6257,@JoeBiden https://t.co/KfCn8Wdq5k,Truthissll
6258,@JoeBiden https://t.co/7UWzKtTezx,PopsChicago2020
6259,@JoeBiden Trump 2020!!,Sandi02238228
6260,"RT @PatriotsOfMars: @JoeBiden Actually its THIS simple, folks https://t.co/eZntZSk1zX",Dany74498903
6261,@JoeBiden You lie about your past &amp; the facts every day. Whenever confronted with the truth you just get angry &amp; cr… https://t.co/stxdd0yxAI,RF69529999
6262,@JoeBiden going down faster than @SenKamalaHarris on Willie.,__DaBird__
6263,@JoeBiden Humanity is gone BLM ANTIFA HUMAN TRAFFICKING LIES DECIET SATAN HAS THIS WORLD FK POLITICS TALK HUMANITY… https://t.co/vlusYRHrvy,Rnbmenapaceyah1
6264,@JoeBiden Just stop,KellyKetchsm
6265,@JoeBiden #ArrestBidenNow,VVi1969
6266,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/yWiB6pdY3G",gary_chili
6267,@JoeBiden https://t.co/KfCn8Wdq5k,Truthissll
6268,RT @sandra_larson7: @JoeBiden My Dad's soybean field in North Dakota! https://t.co/46DRnxVIIX,gr8tfulkinder1
6269,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/wuyvuM8cG0",gary_chili
6270,RT @chipfranklin: @JoeBiden Trump is the emergency.  Biden is the relief aid.  November 3rd the check arrives.,nadaniels2014
6271,@JoeBiden Same plan you’ve had for 47 years? No thanks.,SteveShow7
6272,@joebiden you are a crook https://t.co/KgccPYgWjw,92agz
6273,@JoeBiden don't stop.,barbie_waugh
6274,@JoeBiden U sold your soul-now I  hope-u-pay-YUGHLY,Dazie13
6275,"@JoeBiden Keep begging, Joe. Those you think should vote for you could give a shit.",preferwinning
6276,@JoeBiden Joe run this ad everywhere it will take you back to Washington,DrexelStith
6277,@JoeBiden another smear campaign 😂😂😂. Good one,GregGeisler993
6278,@JoeBiden on the next debate please do not give Trump any credence. Act as if he is not there. Please ignore him. W… https://t.co/ueWo9sfICC,ziggin55
6279,@JoeBiden so I heard you took $$$ from China ....SCUMBAG. TTRRUUMMPP 2020!,Chris70341423
6280,"@JoeBiden True! That is Democratic Party's Platform on Civil Right, and also Article 1 Section 31 of the California… https://t.co/DKBawcAxiH",videos_boomer
6281,@JoeBiden Wolf Blitzer of CNN was right.,Inform43X
6282,@JoeBiden https://t.co/KfCn8Wdq5k,Truthissll
6283,@JoeBiden vote for Biden vote for CCP🎉,jeffreywong1110
6284,@JoeBiden You just want socialism and Venezuela went that way and you are ok with it!,KellyRiddiough
6285,@JoeBiden #Trump4Ever! Not a senile pervert like #JoeBiden!,RupertaMargate
6286,@JoeBiden Joe didn't want black kids in the same school as his kids. This is Biden's true face. https://t.co/EnPmIEVBpk,iST1LDT
6287,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/8Nfsud4EpN",gary_chili
6288,@JoeBiden Get TFOOH🙄😬 Maybe left with it?,2tallpat
6289,@JoeBiden’s TV commercials are better than DJT’s TV commercials because Biden’s commercials are about what Biden ca… https://t.co/95yECI8Uie,WillBenton1
6290,RT @murray_nyc: @JoeBiden But denying it in the first instance was standard Trump behavior. He is vindictive &amp; nasty. He is driven by venge…,sherin78
6291,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/jmUUedYi7X",gary_chili
6292,RT @NSPAOnline: @JoeBiden speaks to the shortage and need for #schoolpsychologists in every school during his town hall event. Specifically…,Albiegler
6293,@JoeBiden https://t.co/PpTIf7l79q,NicoRVarela
6294,@JoeBiden https://t.co/we6ktZZZa0,kvillechick
6295,@joebiden needs his teleprompter like a man with COPD needs oxygen! https://t.co/4wEG2kb7MT,santis4_star
6296,@JoeBiden Once again... https://t.co/wNSUC8J28A,young5skiers
6297,@JoeBiden https://t.co/nsXsQ6XJKB,coons_karen
6298,@JoeBiden https://t.co/KfCn8Wdq5k,Truthissll
6299,@JoeBiden State by state: a blowout by non voting party: https://t.co/87VXTV7upp,bikoo1999
6300,@JoeBiden https://t.co/ozsgC4Rfdj,AllIsWells24
6301,@JoeBiden Thank you for supporting us! As a Black woman it means a lot to me that you will be the President that represents justice for all!,TheGETgroup
6302,@JoeBiden #OUTRAGE,bklee999
6303,@JoeBiden https://t.co/Qo2M5Xaosx,HelenDe99941618
6304,@JoeBiden Are you going to protect the LGB or the TQ+? Because each wants very different things https://t.co/cBNbC511Dk,XFitNYC
6305,"@JoeBiden @HillaryClinton Your a better man than I , Joe. Sometimes they need a little tough love to deter them from their wicked ways.",Marcus32193400
6306,@JoeBiden And all you’ve done is nothing in 47 years,feeley_jeff
6307,@JoeBiden https://t.co/yhxShmrtn9,Battchief
6308,"@JoeBiden @KamalaHarris Bwaaaaaa hahahaha lies HE’S been saying about YOU? Joe Biden, “fine people on both sides,”… https://t.co/BluOk0M9FU",tdawbin
6309,"RT @lariti2: @JoeBiden was not my 1st choice for this election, but listening to him tonight I’m damned glad he’s our nominee. After the di…",mnboss1
6310,@JoeBiden There's a pressing issue that must be dealt with. It's so relevant. How did I miss it?,LocoTonyF
6311,"@JoeBiden Joe has been compromised wirh bribes from foreign governments, including China and Russia! Read all about… https://t.co/ZTNTnPbEdb",gary_chili
6312,@JoeBiden It’s booming and no one could stop the sensationalized COVID-19,XRP_ENTHUSIAST
6313,@JoeBiden https://t.co/MBWBWBbXNU,coons_karen
6314,@JoeBiden We need a president who doesn’t sell out the US with his crackhead son,KimVranicar
6315,@JoeBiden @KamalaHarris Trump is the radical right,Tracy71586658
6316,RT @lightworker1122: @JoeBiden We need a President that puts america first NOT CHINA!! Your busted Joe Biden! The truth is now out.  😇🌎☮️,lightworker1122
6317,@JoeBiden Yes I will vote again to prevent the Democrats from winning again. THANKS Joe for reminding me,Henryflowers22
6318,@JoeBiden https://t.co/KfCn8Wdq5k,Truthissll
6319,@JoeBiden Didn’t you write the crime bill that locked a disproportionate amount of Black Americans away? Which cont… https://t.co/zFW9SZR08E,shanana1982
6320,@JoeBiden https://t.co/9JqLktrTAL,66Salty
6321,@JoeBiden @JLo @AROD Dear Jennifer Lopez give American your voice we are rooting for you to shine the invisible you… https://t.co/RkPbZWyvvj,vu_malia
6322,@JoeBiden is one of the most prolific liars in American political history.  But he and his handlers are perfectly c… https://t.co/4vYaSJ3de3,RyManForAmerica
6323,"@JoeBiden &amp; @KamalaHarris, please address this! https://t.co/DATaZcAFjZ",geetikalizardi
6324,"RT @scientificrealm: @JoeBiden America will be great again, come January 20! https://t.co/uFNHXL7zpf",BlueSki12597927
6325,@JoeBiden &lt;— This corrupt old fuck thinks he can just raise his voice every time a reporter asks him a tough questi… https://t.co/E06KPnzdHt,SoooWealthy
6326,"@JoeBiden Laptop confirmed, emails authenticity is genuine. Maybe you can get a ballot in jail. Resignation now cou… https://t.co/fED7l74Ew4",RobertH54494749
6327,@JoeBiden How about a President that won't sell himself to the highest bidder! #Treason  #BidenIsCorrupt,BarackT60479334
6328,"RT @Josecuervos1975: @JoeBiden Así amaneció la “Alvaro Uribe Way” en Miami, lo dicho LA DIGNIDAD NUNCA SERÁ DERROTADA!! Bien por Beto Coral…",Monyrica
6329,"RT @TimRunsHisMouth: @JoeBiden Speaking of ""access"" ...Obamacare made it so not only did people lose the doctors they liked, but they could…",RA49442941
6330,@JoeBiden Good one Joe... We do need Bernie,PopGothBand
6331,RT @Goose62562991: @JoeBiden Mr.Biden...please hire Elizabeth Warren to calculate all of Trumps expenses and mismanaged money of Trump admi…,changocubano
6332,@JoeBiden Need a president that remembers what he did and said the day before!!! Do you remember Biden.... no one i… https://t.co/6Mn8nUYdvX,Mike66789001
6333,@JoeBiden https://t.co/mIHlC9UqP0,Arcadiarollrink
6334,@JoeBiden Sure Big Guy,DeplorableDino1
6335,@JoeBiden https://t.co/4acjvfLDhI,rickydasurfer1
6336,@JoeBiden We need one that knows what state he’s in first,Northsiders1985
6337,@JoeBiden @DolarToday https://t.co/nYoAqySQTS,Bernardo_M_
6338,@JoeBiden https://t.co/7t9X4WOBBE,Truthissll
6339,@JoeBiden We need a President that puts america first NOT CHINA!! Your busted Joe Biden! The truth is now out.  😇🌎☮️,lightworker1122
6340,RT @12Treedog: @JoeBiden To sum it up we all are f_ _ _ if you win,victorsin1_2_3
6341,@JoeBiden @JLo @AROD The real enemy is the media and the level of trust society has in it. Also a politician is not… https://t.co/XSWCnwqxDq,SpeedyReidy11
6342,@JoeBiden https://t.co/6DuEDTbQG1,rickydasurfer1
6343,@JoeBiden https://t.co/JMjsciAZdR,RedSox_TL
6344,"@JoeBiden @JoeBiden ,the aid that should have been was for #Benghazi ,why didn't you push @HillaryClinton to send t… https://t.co/VVj6gGTZnY",Qbert15165533
6345,@JoeBiden The people you want to tax drive the economy.  I worked my ass off for 25 years to go from working at A&amp;W… https://t.co/VXJQh7v0Wl,afantasylover
6346,@JoeBiden Full of💩 Joe,kkubina1
6347,@JoeBiden https://t.co/zpEYoRsS7y,NicoRVarela
6348,"@JoeBiden ya full of shit Joe, So Hunter was holding 20% for the Big Guy!!",lordvader1952
6349,@JoeBiden We voted for you today in Oregon! I’m praying for you every night! A rosary!,mysuechef
6350,@JoeBiden https://t.co/7t9X4WOBBE,Truthissll
6351,"RT @RevoltPolitic: @JoeBiden What good is ""access"" to health care if you can't afford it? A $6000 deductible is outrageous.  We need Medica…",rockmanX103
6352,"@JoeBiden A smear campaign? Ok, sure thing “Big Guy”.   @GStephanopoulos Is the $ worth being unable to ask actual… https://t.co/Gu6B1pby9r",H_Holmes_3rd
6353,@JoeBiden No,Poop24171217
6354,RT @JakDac74: @JoeBiden https://t.co/aLbucR5gU7,cmarslett
